UID	common_name
PUBCHEM.COMPOUND:2467	buflomedil
PUBCHEM.COMPOUND:2468	NA
PUBCHEM.COMPOUND:71733	bufuralol
PUBCHEM.COMPOUND:3036820	NA
PUBCHEM.COMPOUND:19161	NA
PUBCHEM.COMPOUND:2471	bumetanide
PUBCHEM.COMPOUND:36131	NA
PUBCHEM.COMPOUND:2472	bunazosin
PUBCHEM.COMPOUND:2473	NA
PUBCHEM.COMPOUND:39468	levobunolol
PUBCHEM.COMPOUND:2474	bupivacaine
PUBCHEM.COMPOUND:2475	bupranolol
PUBCHEM.COMPOUND:644073	buprenorphine
PUBCHEM.COMPOUND:444	bupropion
PUBCHEM.COMPOUND:50225	buserelin
PUBCHEM.COMPOUND:2477	buspirone
PUBCHEM.COMPOUND:2478	busulfan
PUBCHEM.COMPOUND:2479	secbutabarbital
PUBCHEM.COMPOUND:30949	NA
PUBCHEM.COMPOUND:2481	butalbital
PUBCHEM.COMPOUND:28892	NA
PUBCHEM.COMPOUND:12598	NA
PUBCHEM.COMPOUND:2484	butenafine
PUBCHEM.COMPOUND:27368	NA
PUBCHEM.COMPOUND:16274	NA
PUBCHEM.COMPOUND:41643	NA
PUBCHEM.COMPOUND:68943	NA
PUBCHEM.COMPOUND:6473	NA
PUBCHEM.COMPOUND:47472	butoconazole
PUBCHEM.COMPOUND:65780	NA
PUBCHEM.COMPOUND:68838	NA
PUBCHEM.COMPOUND:5361092	butorphanol
PUBCHEM.COMPOUND:21772	butriptyline
PUBCHEM.COMPOUND:656593	NA
PUBCHEM.COMPOUND:6852391	NA
PUBCHEM.COMPOUND:27206	NA
PUBCHEM.COMPOUND:54746	cabergoline
PUBCHEM.COMPOUND:2515	cadralazine
PUBCHEM.COMPOUND:71740	NA
PUBCHEM.COMPOUND:2519	caffeine
PUBCHEM.COMPOUND:5283731	calcifediol
PUBCHEM.COMPOUND:5288783	calcipotriene
PUBCHEM.COMPOUND:5280453	calcitriol
PUBCHEM.COMPOUND:3086621	NA
PUBCHEM.COMPOUND:28204	NA
PUBCHEM.COMPOUND:37367	NA
PUBCHEM.COMPOUND:2537	camphor
PUBCHEM.COMPOUND:2536	camostat
PUBCHEM.COMPOUND:5902	NA
PUBCHEM.COMPOUND:2540	NA
PUBCHEM.COMPOUND:23671691	NA
PUBCHEM.COMPOUND:13789	canrenone
PUBCHEM.COMPOUND:60953	capecitabine
PUBCHEM.COMPOUND:30627	NA
PUBCHEM.COMPOUND:10240	NA
PUBCHEM.COMPOUND:44093	captopril
PUBCHEM.COMPOUND:231285	NA
PUBCHEM.COMPOUND:6472	caramiphen
PUBCHEM.COMPOUND:71739	carazolol
PUBCHEM.COMPOUND:5831	carbachol
PUBCHEM.COMPOUND:2554	carbamazepine
PUBCHEM.COMPOUND:5353473	NA
PUBCHEM.COMPOUND:20824	carbenicillin
PUBCHEM.COMPOUND:636403	carbenoxolone
PUBCHEM.COMPOUND:2562	pentoxyverine
PUBCHEM.COMPOUND:16681432	carbetocin
PUBCHEM.COMPOUND:34359	carbidopa
PUBCHEM.COMPOUND:31072	carbimazole
PUBCHEM.COMPOUND:2564	carbinoxamine
PUBCHEM.COMPOUND:5281075	carboprost
PUBCHEM.COMPOUND:2569	NA
PUBCHEM.COMPOUND:6488	NA
PUBCHEM.COMPOUND:9564	carbutamide
PUBCHEM.COMPOUND:36976	NA
PUBCHEM.COMPOUND:33672	NA
PUBCHEM.COMPOUND:93184	carindacillin
PUBCHEM.COMPOUND:2576	NA
PUBCHEM.COMPOUND:443831	carubicin
PUBCHEM.COMPOUND:2577	carmofur
PUBCHEM.COMPOUND:2578	carmustine
PUBCHEM.COMPOUND:10917	levocarnitine
PUBCHEM.COMPOUND:65709	NA
PUBCHEM.COMPOUND:16129708	NA
PUBCHEM.COMPOUND:18104	carfenazine
PUBCHEM.COMPOUND:2580	carpipramine
PUBCHEM.COMPOUND:2581	carprofen
PUBCHEM.COMPOUND:2582	NA
PUBCHEM.COMPOUND:2583	carteolol
PUBCHEM.COMPOUND:6540466	carumonam
PUBCHEM.COMPOUND:2585	carvedilol
PUBCHEM.COMPOUND:91562	cefacetrile
PUBCHEM.COMPOUND:51039	cefaclor
PUBCHEM.COMPOUND:47965	cefadroxil
PUBCHEM.COMPOUND:456255	cefamandole
PUBCHEM.COMPOUND:23665731	NA
PUBCHEM.COMPOUND:6410758	NA
PUBCHEM.COMPOUND:33255	cefazolin
PUBCHEM.COMPOUND:5282438	NA
PUBCHEM.COMPOUND:6915944	cefdinir
PUBCHEM.COMPOUND:6437877	NA
PUBCHEM.COMPOUND:5479537	cefepime
PUBCHEM.COMPOUND:5486182	NA
PUBCHEM.COMPOUND:5362065	cefixime
PUBCHEM.COMPOUND:9570757	cefmenoxime
PUBCHEM.COMPOUND:42008	cefmetazole
PUBCHEM.COMPOUND:71141	NA
PUBCHEM.COMPOUND:5361871	NA
PUBCHEM.COMPOUND:43594	cefonicid
PUBCHEM.COMPOUND:44187	cefoperazone
PUBCHEM.COMPOUND:43507	ceforanide
PUBCHEM.COMPOUND:5748845	NA
PUBCHEM.COMPOUND:5742673	cefotaxime
PUBCHEM.COMPOUND:53025	cefotetan
PUBCHEM.COMPOUND:43708	cefotiam
PUBCHEM.COMPOUND:125846	NA
PUBCHEM.COMPOUND:441199	cefoxitin
PUBCHEM.COMPOUND:9571080	NA
PUBCHEM.COMPOUND:636405	cefpiramide
PUBCHEM.COMPOUND:5479539	NA
PUBCHEM.COMPOUND:6526396	NA
PUBCHEM.COMPOUND:5281006	cefprozil
PUBCHEM.COMPOUND:5284529	NA
PUBCHEM.COMPOUND:656575	cefsulodin
PUBCHEM.COMPOUND:5481173	ceftazidime
PUBCHEM.COMPOUND:5362114	NA
PUBCHEM.COMPOUND:65755	NA
PUBCHEM.COMPOUND:5282242	ceftibuten
PUBCHEM.COMPOUND:6533629	ceftizoxime
PUBCHEM.COMPOUND:5479530	ceftriaxone
PUBCHEM.COMPOUND:5479529	cefuroxime
PUBCHEM.COMPOUND:6321416	NA
PUBCHEM.COMPOUND:6321417	NA
PUBCHEM.COMPOUND:2662	celecoxib
PUBCHEM.COMPOUND:2663	celiprolol
PUBCHEM.COMPOUND:154413	NA
PUBCHEM.COMPOUND:27447	cefalexin
PUBCHEM.COMPOUND:19150	cefaloglycin
PUBCHEM.COMPOUND:5773	NA
PUBCHEM.COMPOUND:6024	cefalotin
PUBCHEM.COMPOUND:30699	cefapirin
PUBCHEM.COMPOUND:38103	cefradine
PUBCHEM.COMPOUND:446156	cerivastatin
PUBCHEM.COMPOUND:5282054	cerulenin
PUBCHEM.COMPOUND:16129675	ceruletide
PUBCHEM.COMPOUND:66384	NA
PUBCHEM.COMPOUND:2678	cetirizine
PUBCHEM.COMPOUND:2680	NA
PUBCHEM.COMPOUND:25074887	cetrorelix
PUBCHEM.COMPOUND:83898	cevimeline
PUBCHEM.COMPOUND:2795	NA
PUBCHEM.COMPOUND:2707	NA
PUBCHEM.COMPOUND:2708	chlorambucil
PUBCHEM.COMPOUND:5959	chloramphenicol
PUBCHEM.COMPOUND:10374	NA
PUBCHEM.COMPOUND:7330	NA
PUBCHEM.COMPOUND:2710	chlorcyclizine
PUBCHEM.COMPOUND:2712	chlordiazepoxide
PUBCHEM.COMPOUND:19094	NA
PUBCHEM.COMPOUND:9552079	chlorhexidine
PUBCHEM.COMPOUND:6244	NA
PUBCHEM.COMPOUND:5284533	chlormadinone
PUBCHEM.COMPOUND:10783	clomethiazole
PUBCHEM.COMPOUND:2717	NA
PUBCHEM.COMPOUND:10307	NA
PUBCHEM.COMPOUND:8612	chloroprocaine
PUBCHEM.COMPOUND:25295	chloropyramine
PUBCHEM.COMPOUND:2719	chloroquine
PUBCHEM.COMPOUND:8993	NA
PUBCHEM.COMPOUND:2720	chlorothiazide
PUBCHEM.COMPOUND:11289	chlorotrianisene
PUBCHEM.COMPOUND:2722	chloroxine
PUBCHEM.COMPOUND:2724	NA
PUBCHEM.COMPOUND:62861	NA
PUBCHEM.COMPOUND:2725	chlorphenamine
PUBCHEM.COMPOUND:6475	NA
PUBCHEM.COMPOUND:10007	chlorphentermine
PUBCHEM.COMPOUND:65750	chlorproethazine
PUBCHEM.COMPOUND:9571037	NA
PUBCHEM.COMPOUND:2726	chlorpromazine
PUBCHEM.COMPOUND:2727	chlorpropamide
PUBCHEM.COMPOUND:667467	chlorprothixene
PUBCHEM.COMPOUND:54675777	chlortetracycline
PUBCHEM.COMPOUND:2732	chlortalidone
PUBCHEM.COMPOUND:2733	chlorzoxazone
PUBCHEM.COMPOUND:657272	NA
PUBCHEM.COMPOUND:2741	NA
PUBCHEM.COMPOUND:9064	cianidanol
PUBCHEM.COMPOUND:2747	cibenzoline
PUBCHEM.COMPOUND:5311044	cicaprost
PUBCHEM.COMPOUND:19003	cyclacillin
PUBCHEM.COMPOUND:6918155	ciclesonide
PUBCHEM.COMPOUND:54910	NA
PUBCHEM.COMPOUND:34626	NA
PUBCHEM.COMPOUND:2749	ciclopirox
PUBCHEM.COMPOUND:146294	cicloprolol
PUBCHEM.COMPOUND:68776	NA
PUBCHEM.COMPOUND:60613	cidofovir
PUBCHEM.COMPOUND:6435415	cilastatin
PUBCHEM.COMPOUND:56330	cilazapril
PUBCHEM.COMPOUND:5282138	cilnidipine
PUBCHEM.COMPOUND:2754	cilostazol
PUBCHEM.COMPOUND:2756	cimetidine
PUBCHEM.COMPOUND:20054871	NA
PUBCHEM.COMPOUND:156419	cinacalcet
PUBCHEM.COMPOUND:6436135	cinalukast
PUBCHEM.COMPOUND:6436159	NA
PUBCHEM.COMPOUND:6434395	NA
PUBCHEM.COMPOUND:5282459	NA
PUBCHEM.COMPOUND:68867	NA
PUBCHEM.COMPOUND:6443802	NA
PUBCHEM.COMPOUND:1547484	cinnarizine
PUBCHEM.COMPOUND:6436090	NA
PUBCHEM.COMPOUND:3033621	NA
PUBCHEM.COMPOUND:2762	cinoxacin
PUBCHEM.COMPOUND:2763	ciprofibrate
PUBCHEM.COMPOUND:2764	ciprofloxacin
PUBCHEM.COMPOUND:2769	cisapride
PUBCHEM.COMPOUND:62887	cisatracurium
PUBCHEM.COMPOUND:2771	citalopram
PUBCHEM.COMPOUND:13804	NA
PUBCHEM.COMPOUND:14520	NA
PUBCHEM.COMPOUND:311	NA
PUBCHEM.COMPOUND:20279	cladribine
PUBCHEM.COMPOUND:84029	clarithromycin
PUBCHEM.COMPOUND:5280980	NA
PUBCHEM.COMPOUND:2780	clebopride
PUBCHEM.COMPOUND:26987	clemastine
PUBCHEM.COMPOUND:2782	clemizole
PUBCHEM.COMPOUND:2783	clenbuterol
PUBCHEM.COMPOUND:153994	clevidipine
PUBCHEM.COMPOUND:120108	NA
PUBCHEM.COMPOUND:2784	clidinium
PUBCHEM.COMPOUND:60063	NA
PUBCHEM.COMPOUND:446598	clindamycin
PUBCHEM.COMPOUND:16052039	NA
PUBCHEM.COMPOUND:2787	NA
PUBCHEM.COMPOUND:2788	clioquinol
PUBCHEM.COMPOUND:2789	clobazam
PUBCHEM.COMPOUND:65769	NA
PUBCHEM.COMPOUND:71675	NA
PUBCHEM.COMPOUND:26937	NA
PUBCHEM.COMPOUND:2793	NA
PUBCHEM.COMPOUND:5375618	NA
PUBCHEM.COMPOUND:25419	NA
PUBCHEM.COMPOUND:119182	clofarabine
PUBCHEM.COMPOUND:2794	clofazimine
PUBCHEM.COMPOUND:69594	NA
PUBCHEM.COMPOUND:2796	clofibrate
PUBCHEM.COMPOUND:2797	NA
PUBCHEM.COMPOUND:160134	NA
PUBCHEM.COMPOUND:26602	NA
PUBCHEM.COMPOUND:33176	clometacin
PUBCHEM.COMPOUND:71807	NA
PUBCHEM.COMPOUND:1548953	clomifene
PUBCHEM.COMPOUND:2801	clomipramine
PUBCHEM.COMPOUND:54680675	NA
PUBCHEM.COMPOUND:2802	clonazepam
PUBCHEM.COMPOUND:2803	clonidine
PUBCHEM.COMPOUND:28718	NA
PUBCHEM.COMPOUND:12492	NA
PUBCHEM.COMPOUND:2805	NA
PUBCHEM.COMPOUND:60606	clopidogrel
PUBCHEM.COMPOUND:5284535	NA
PUBCHEM.COMPOUND:65814	NA
PUBCHEM.COMPOUND:2809	clorazepate
PUBCHEM.COMPOUND:16473	NA
PUBCHEM.COMPOUND:68876	NA
PUBCHEM.COMPOUND:2810	clorprenaline
PUBCHEM.COMPOUND:25223	NA
PUBCHEM.COMPOUND:13327	NA
PUBCHEM.COMPOUND:16351	clotiapine
PUBCHEM.COMPOUND:2811	NA
PUBCHEM.COMPOUND:2812	clotrimazole
PUBCHEM.COMPOUND:6098	cloxacillin
PUBCHEM.COMPOUND:2816	NA
PUBCHEM.COMPOUND:2818	clozapine
PUBCHEM.COMPOUND:446220	cocaine
PUBCHEM.COMPOUND:5284371	codeine
PUBCHEM.COMPOUND:6167	colchicine
PUBCHEM.COMPOUND:70695641	cholestyramine
PUBCHEM.COMPOUND:62816	colestipol
PUBCHEM.COMPOUND:444029	NA
PUBCHEM.COMPOUND:452110	NA
PUBCHEM.COMPOUND:216258	NA
PUBCHEM.COMPOUND:151171	conivaptan
PUBCHEM.COMPOUND:5745	NA
PUBCHEM.COMPOUND:66249	cortivazol
PUBCHEM.COMPOUND:854019	cotinine
PUBCHEM.COMPOUND:323	coumarin
PUBCHEM.COMPOUND:23342	NA
PUBCHEM.COMPOUND:2880	NA
PUBCHEM.COMPOUND:2882	NA
PUBCHEM.COMPOUND:5369258	NA
PUBCHEM.COMPOUND:688020	NA
PUBCHEM.COMPOUND:5368010	NA
PUBCHEM.COMPOUND:62865	cyamemazine
PUBCHEM.COMPOUND:2893	NA
PUBCHEM.COMPOUND:6726	cyclizine
PUBCHEM.COMPOUND:5838	NA
PUBCHEM.COMPOUND:2895	cyclobenzaprine
PUBCHEM.COMPOUND:72065	NA
PUBCHEM.COMPOUND:2898	NA
PUBCHEM.COMPOUND:9049	cycloguanil
PUBCHEM.COMPOUND:7608	NA
PUBCHEM.COMPOUND:2904	NA
PUBCHEM.COMPOUND:2905	cyclopentolate
PUBCHEM.COMPOUND:2907	cyclophosphamide
PUBCHEM.COMPOUND:6234	cycloserine
PUBCHEM.COMPOUND:5284373	ciclosporin
PUBCHEM.COMPOUND:2910	cyclothiazide
PUBCHEM.COMPOUND:1550234	cyclovalone
PUBCHEM.COMPOUND:2911	cycrimine
PUBCHEM.COMPOUND:71875	NA
PUBCHEM.COMPOUND:2913	cyproheptadine
PUBCHEM.COMPOUND:9880	NA
PUBCHEM.COMPOUND:6058	mercaptamine
PUBCHEM.COMPOUND:5862	cysteine
PUBCHEM.COMPOUND:6253	cytarabine
PUBCHEM.COMPOUND:6918130	NA
PUBCHEM.COMPOUND:10859	NA
PUBCHEM.COMPOUND:5353562	dacarbazine
PUBCHEM.COMPOUND:457193	dactinomycin
PUBCHEM.COMPOUND:6445226	NA
PUBCHEM.COMPOUND:16134627	NA
PUBCHEM.COMPOUND:6323289	NA
PUBCHEM.COMPOUND:28417	danazol
PUBCHEM.COMPOUND:6914273	dantrolene
PUBCHEM.COMPOUND:3033538	dapiprazole
PUBCHEM.COMPOUND:2955	dapsone
PUBCHEM.COMPOUND:16134395	daptomycin
PUBCHEM.COMPOUND:444031	darifenacin
PUBCHEM.COMPOUND:3062316	dasatinib
PUBCHEM.COMPOUND:30323	daunorubicin
PUBCHEM.COMPOUND:7902	deanol
PUBCHEM.COMPOUND:2966	debrisoquine
PUBCHEM.COMPOUND:2968	decamethonium
PUBCHEM.COMPOUND:451668	decitabine
PUBCHEM.COMPOUND:2973	deferoxamine
PUBCHEM.COMPOUND:189821	NA
PUBCHEM.COMPOUND:6674	NA
PUBCHEM.COMPOUND:5881	prasterone
PUBCHEM.COMPOUND:14709	NA
PUBCHEM.COMPOUND:5284538	NA
PUBCHEM.COMPOUND:5362116	delapril
PUBCHEM.COMPOUND:5625	delavirdine
PUBCHEM.COMPOUND:17925	delorazepam
PUBCHEM.COMPOUND:5966	demecarium
PUBCHEM.COMPOUND:54680690	demeclocycline
PUBCHEM.COMPOUND:93057	NA
PUBCHEM.COMPOUND:28876	NA
PUBCHEM.COMPOUND:71130	NA
PUBCHEM.COMPOUND:5311064	denopamine
PUBCHEM.COMPOUND:203911	deptropine
PUBCHEM.COMPOUND:28647	desalkylflurazepam
PUBCHEM.COMPOUND:8550	deserpidine
PUBCHEM.COMPOUND:42113	desflurane
PUBCHEM.COMPOUND:2995	desipramine
PUBCHEM.COMPOUND:28620	deslanoside
PUBCHEM.COMPOUND:124087	desloratadine
PUBCHEM.COMPOUND:2997	nordazepam
PUBCHEM.COMPOUND:5311065	desmopressin
PUBCHEM.COMPOUND:40973	desogestrel
PUBCHEM.COMPOUND:5311067	desoximetasone
PUBCHEM.COMPOUND:6166	desoxycortone
PUBCHEM.COMPOUND:5952	NA
PUBCHEM.COMPOUND:11876263	NA
PUBCHEM.COMPOUND:122173791	NA
PUBCHEM.COMPOUND:5743	dexamethasone
PUBCHEM.COMPOUND:656777	NA
PUBCHEM.COMPOUND:236702	NA
PUBCHEM.COMPOUND:63049	NA
PUBCHEM.COMPOUND:63044	NA
PUBCHEM.COMPOUND:63047	NA
PUBCHEM.COMPOUND:16960	dexbrompheniramine
PUBCHEM.COMPOUND:30843	dexetimide
PUBCHEM.COMPOUND:66265	dexfenfluramine
PUBCHEM.COMPOUND:667550	dexketoprofen
PUBCHEM.COMPOUND:65937	dexloxiglumide
PUBCHEM.COMPOUND:5311068	dexmedetomidine
PUBCHEM.COMPOUND:154101	dexmethylphenidate
PUBCHEM.COMPOUND:6918097	dexniguldipine
PUBCHEM.COMPOUND:131204	NA
PUBCHEM.COMPOUND:71384	dexrazoxane
PUBCHEM.COMPOUND:71879	NA
PUBCHEM.COMPOUND:5826	dexamfetamine
PUBCHEM.COMPOUND:5360696	dextromethorphan
PUBCHEM.COMPOUND:92943	NA
PUBCHEM.COMPOUND:10100	dextropropoxyphene
PUBCHEM.COMPOUND:5793	NA
PUBCHEM.COMPOUND:8730	dextrothyroxine
PUBCHEM.COMPOUND:3033053	dezocine
PUBCHEM.COMPOUND:26248	diacerein
PUBCHEM.COMPOUND:62370	NA
PUBCHEM.COMPOUND:2140	NA
PUBCHEM.COMPOUND:3016	diazepam
PUBCHEM.COMPOUND:42616	NA
PUBCHEM.COMPOUND:3019	diazoxide
PUBCHEM.COMPOUND:470999	dibekacin
PUBCHEM.COMPOUND:9419	NA
PUBCHEM.COMPOUND:5284380	NA
PUBCHEM.COMPOUND:656655	NA
PUBCHEM.COMPOUND:3025	cinchocaine
PUBCHEM.COMPOUND:84746	NA
PUBCHEM.COMPOUND:2206	phenazone
PUBCHEM.COMPOUND:6597	NA
PUBCHEM.COMPOUND:3037	dichlorophen
PUBCHEM.COMPOUND:3038	dichlorphenamide
PUBCHEM.COMPOUND:3033	diclofenac
PUBCHEM.COMPOUND:18381	dicloxacillin
PUBCHEM.COMPOUND:54676038	dicoumarol
PUBCHEM.COMPOUND:3042	dicycloverine
PUBCHEM.COMPOUND:50599	didanosine
PUBCHEM.COMPOUND:667476	dienestrol
PUBCHEM.COMPOUND:68861	dienogest
PUBCHEM.COMPOUND:65535	diethazine
PUBCHEM.COMPOUND:3052	diethylcarbamazine
PUBCHEM.COMPOUND:7029	diethylpropion
PUBCHEM.COMPOUND:448537	diethylstilbestrol
PUBCHEM.COMPOUND:71880	NA
PUBCHEM.COMPOUND:3085423	NA
PUBCHEM.COMPOUND:34328	difenoxin
PUBCHEM.COMPOUND:3059	diflunisal
PUBCHEM.COMPOUND:441207	digitoxin
PUBCHEM.COMPOUND:2724385	digoxin
PUBCHEM.COMPOUND:21788	NA
PUBCHEM.COMPOUND:10230	NA
PUBCHEM.COMPOUND:134551	alpha-Ergocryptine
PUBCHEM.COMPOUND:5284543	dihydrocodeine
PUBCHEM.COMPOUND:107715	dihydroergocristine
PUBCHEM.COMPOUND:10531	dihydroergotamine
PUBCHEM.COMPOUND:91503	hydroquinidine
PUBCHEM.COMPOUND:439369	NA
PUBCHEM.COMPOUND:92141	NA
PUBCHEM.COMPOUND:22262	NA
PUBCHEM.COMPOUND:3074	dilazep
PUBCHEM.COMPOUND:134044	dilevalol
PUBCHEM.COMPOUND:19529	NA
PUBCHEM.COMPOUND:39186	diltiazem
PUBCHEM.COMPOUND:6445007	NA
PUBCHEM.COMPOUND:3078	NA
PUBCHEM.COMPOUND:3037918	NA
PUBCHEM.COMPOUND:10660	dimenhydrinate
PUBCHEM.COMPOUND:94280	dimetacrine
PUBCHEM.COMPOUND:21855	dimetindene
PUBCHEM.COMPOUND:6607	NA
PUBCHEM.COMPOUND:10610	NA
PUBCHEM.COMPOUND:679	NA
PUBCHEM.COMPOUND:24244	dimethyltubocurarinium
PUBCHEM.COMPOUND:31513	NA
PUBCHEM.COMPOUND:6855	dioxyline
PUBCHEM.COMPOUND:5280363	dinoprost
PUBCHEM.COMPOUND:5280360	dinoprostone
PUBCHEM.COMPOUND:71632	NA
PUBCHEM.COMPOUND:6126	diphemanil
PUBCHEM.COMPOUND:3100	diphenhydramine
PUBCHEM.COMPOUND:13505	diphenoxylate
PUBCHEM.COMPOUND:100472	NA
PUBCHEM.COMPOUND:3103	diphenylpyraline
PUBCHEM.COMPOUND:13331	NA
PUBCHEM.COMPOUND:3105	dipivefrine
PUBCHEM.COMPOUND:71249	diprafenone
PUBCHEM.COMPOUND:3108	dipyridamole
PUBCHEM.COMPOUND:6473883	NA
PUBCHEM.COMPOUND:3114	disopyramide
PUBCHEM.COMPOUND:3116	distigmine
PUBCHEM.COMPOUND:3117	disulfiram
PUBCHEM.COMPOUND:29088	NA
PUBCHEM.COMPOUND:5702698	NA
PUBCHEM.COMPOUND:8987	ditiocarb
PUBCHEM.COMPOUND:17182	NA
PUBCHEM.COMPOUND:16666	levomenthol
PUBCHEM.COMPOUND:6251	NA
PUBCHEM.COMPOUND:29963	NA
PUBCHEM.COMPOUND:36811	dobutamine
PUBCHEM.COMPOUND:71137	NA
PUBCHEM.COMPOUND:148124	docetaxel
PUBCHEM.COMPOUND:12620	docosanol
PUBCHEM.COMPOUND:23673837	NA
PUBCHEM.COMPOUND:71329	dofetilide
PUBCHEM.COMPOUND:43814	NA
PUBCHEM.COMPOUND:3151	domperidone
PUBCHEM.COMPOUND:3152	donepezil
PUBCHEM.COMPOUND:681	dopamine
PUBCHEM.COMPOUND:55483	dopexamine
PUBCHEM.COMPOUND:5284549	dorzolamide
PUBCHEM.COMPOUND:5284550	dosulepin
PUBCHEM.COMPOUND:3156	doxapram
PUBCHEM.COMPOUND:3157	doxazosin
PUBCHEM.COMPOUND:38668	NA
PUBCHEM.COMPOUND:667477	doxepin
PUBCHEM.COMPOUND:5281107	doxercalciferol
PUBCHEM.COMPOUND:18343	doxifluridine
PUBCHEM.COMPOUND:50942	NA
PUBCHEM.COMPOUND:31703	doxorubicin
PUBCHEM.COMPOUND:54671203	doxycycline
PUBCHEM.COMPOUND:3162	doxylamine
PUBCHEM.COMPOUND:224004	NA
PUBCHEM.COMPOUND:3168	droperidol
PUBCHEM.COMPOUND:3169	NA
PUBCHEM.COMPOUND:68873	drospirenone
PUBCHEM.COMPOUND:1712095	drotaverine
PUBCHEM.COMPOUND:65679	NA
PUBCHEM.COMPOUND:92974	droxidopa
PUBCHEM.COMPOUND:60835	duloxetine
PUBCHEM.COMPOUND:6918296	dutasteride
PUBCHEM.COMPOUND:3180	dyclonine
PUBCHEM.COMPOUND:9051	dydrogesterone
PUBCHEM.COMPOUND:3182	diprophylline
PUBCHEM.COMPOUND:3191	ebastine
PUBCHEM.COMPOUND:72051	NA
PUBCHEM.COMPOUND:65869	ebrotidine
PUBCHEM.COMPOUND:65781	NA
PUBCHEM.COMPOUND:10548	echothiophate
PUBCHEM.COMPOUND:3198	econazole
PUBCHEM.COMPOUND:5895404	NA
PUBCHEM.COMPOUND:6917908	edatrexate
PUBCHEM.COMPOUND:6049	NA
PUBCHEM.COMPOUND:3202	edrophonium
PUBCHEM.COMPOUND:64139	efavirenz
PUBCHEM.COMPOUND:3009	eflornithine
PUBCHEM.COMPOUND:8395	NA
PUBCHEM.COMPOUND:119171	efonidipine
PUBCHEM.COMPOUND:65858	NA
PUBCHEM.COMPOUND:122173792	NA
PUBCHEM.COMPOUND:77993	eletriptan
PUBCHEM.COMPOUND:42723	elliptinium
PUBCHEM.COMPOUND:31402	eltanolone
PUBCHEM.COMPOUND:19105	NA
PUBCHEM.COMPOUND:3219	emedastine
PUBCHEM.COMPOUND:34055	NA
PUBCHEM.COMPOUND:10219	emetine
PUBCHEM.COMPOUND:3221	NA
PUBCHEM.COMPOUND:60877	emtricitabine
PUBCHEM.COMPOUND:6526	NA
PUBCHEM.COMPOUND:5388962	enalapril
PUBCHEM.COMPOUND:5462501	enalaprilat
PUBCHEM.COMPOUND:48041	encainide
PUBCHEM.COMPOUND:47608	endralazine
PUBCHEM.COMPOUND:3226	enflurane
PUBCHEM.COMPOUND:16130199	enfuvirtide
PUBCHEM.COMPOUND:71734	NA
PUBCHEM.COMPOUND:3229	enoxacin
PUBCHEM.COMPOUND:53708	enoximone
PUBCHEM.COMPOUND:1676	enprofylline
PUBCHEM.COMPOUND:5311225	enprostil
PUBCHEM.COMPOUND:5281081	entacapone
PUBCHEM.COMPOUND:153941	entecavir
PUBCHEM.COMPOUND:3300	NA
PUBCHEM.COMPOUND:1549120	epalrestat
PUBCHEM.COMPOUND:3236	eperisone
PUBCHEM.COMPOUND:512735	NA
PUBCHEM.COMPOUND:9294	ephedrine
PUBCHEM.COMPOUND:71392	NA
PUBCHEM.COMPOUND:244809	NA
PUBCHEM.COMPOUND:3241	epinastine
PUBCHEM.COMPOUND:5816	epinephrine
PUBCHEM.COMPOUND:3242	NA
PUBCHEM.COMPOUND:41867	epirubicin
PUBCHEM.COMPOUND:15671	NA
PUBCHEM.COMPOUND:443872	eplerenone
PUBCHEM.COMPOUND:115056	NA
PUBCHEM.COMPOUND:5282411	epoprostenol
PUBCHEM.COMPOUND:3245	NA
PUBCHEM.COMPOUND:5281037	eprosartan
PUBCHEM.COMPOUND:122553	NA
PUBCHEM.COMPOUND:3042090	NA
PUBCHEM.COMPOUND:448812	eptifibatide
PUBCHEM.COMPOUND:65632	NA
PUBCHEM.COMPOUND:443884	ergometrine
PUBCHEM.COMPOUND:8223	ergotamine
PUBCHEM.COMPOUND:6912404	eritoran
PUBCHEM.COMPOUND:176870	erlotinib
PUBCHEM.COMPOUND:150610	ertapenem
PUBCHEM.COMPOUND:5284553	NA
PUBCHEM.COMPOUND:12560	erythromycin
PUBCHEM.COMPOUND:5284554	NA
PUBCHEM.COMPOUND:443953	NA
PUBCHEM.COMPOUND:71277	NA
PUBCHEM.COMPOUND:146570	escitalopram
PUBCHEM.COMPOUND:59768	esmolol
PUBCHEM.COMPOUND:9568614	esomeprazole
PUBCHEM.COMPOUND:3261	estazolam
PUBCHEM.COMPOUND:5757	estradiol
PUBCHEM.COMPOUND:222757	NA
PUBCHEM.COMPOUND:9403	NA
PUBCHEM.COMPOUND:8225	NA
PUBCHEM.COMPOUND:21070	NA
PUBCHEM.COMPOUND:31586	NA
PUBCHEM.COMPOUND:19135	NA
PUBCHEM.COMPOUND:13791	NA
PUBCHEM.COMPOUND:259331	NA
PUBCHEM.COMPOUND:259329	NA
PUBCHEM.COMPOUND:10577	NA
PUBCHEM.COMPOUND:969472	eszopiclone
PUBCHEM.COMPOUND:3275	NA
PUBCHEM.COMPOUND:44258	NA
PUBCHEM.COMPOUND:3278	NA
PUBCHEM.COMPOUND:10630	NA
PUBCHEM.COMPOUND:14052	ethambutol
PUBCHEM.COMPOUND:9363	NA
PUBCHEM.COMPOUND:17506	NA
PUBCHEM.COMPOUND:702	ethanol
